latitude,longitude,Home Type,first_name,last_name,company_name,address,city,county,state,zip,phone1,NEM1,NEM2,NEM3,NEM4,NEM5
37.7484,-121.42,Single Family,Larae,Gudroe,Lehigh Furn Divsn Lehigh,6654 Municipal Rd,Houma,Terrebonne,LA,70360,985-890-7265,85,77,76,44,32
35.4487,-120.87,Single Family,Latrice,Tolfree,United Van Lines Agent,84 Norris Ave #525,Ronkonkoma,Suffolk,NY,11779,631-957-7627,94,70,63,58,40
35.4487,-120.87,Single Family,Kerry,Theodorov,Capitol Reporters,6919 W Main St,Sacramento,Sacramento,CA,95827,916-591-3280,86,89,77,41,37
38.07,-121.86,Single Family,Dorthy,Hidvegi,Kwik Kopy Printing,9638 S Main St,Boise,Ada,ID,83704,208-649-2376,75,88,52,47,28
38.07,-121.87,Single Family,Fannie,Lungren,Centro Inc,20 Us Highway 111,Round Rock,Williamson,TX,78664,512-587-5749,86,74,61,58,36
38.07,-121.87,Single Family,Evangelina,Radde,"Campbell, Jan Esq",995 Civic Center Dr,Philadelphia,Philadelphia,PA,19123,215-964-3287,75,67,58,45,43
34.8285,-120.45,Single Family,Novella,Degroot,"Evans, C Kelly Esq",306 N Radcliffe St,Hilo,Hawaii,HI,96720,808-477-4778,85,72,55,55,30
34.8285,-120.45,Commercial,Clay,Hoa,Scat Enterprises,76 Saint Ann St #86,Reno,Washoe,NV,89502,775-501-8112,96,63,69,69,25
36.8003,-121.77,Single Family,Jennifer,Fallick,"Nagle, Daniel J Esq",47 58th St,Wheeling,Cook,IL,60090,847-979-9548,74,70,54,57,29
34.9106,-120.45,Single Family,Irma,Wolfgramm,Serendiquity Bed & Breakfast,9748 W Main St,Randolph,Morris,NJ,7869,973-545-7358,85,87,64,60,46
34.9106,-120.45,Single Family,Eun,Coody,Ray Carolyne Realty,87 Bloomfield Ave,Spartanburg,Spartanburg,SC,29301,864-256-3623,96,84,70,46,42
35.6884,-119.28,Single Family,Sylvia,Cousey,"Berg, Charles E",290 Youngstown Warren Rd,Hampstead,Carroll,MD,21074,410-209-9548,73,60,53,49,23
40.8003,-124.2,Single Family,Nana,Wrinkles,"Ray, Milbern D",9 Van Buren St,Mount Vernon,Westchester,NY,10553,914-855-2118,82,61,55,70,26
40.5135,-122.38,Single Family,Layla,Springe,Chadds Ford Winery,232 N Forty Driv,New York,New York,NY,10011,212-260-3154,89,71,72,45,49
35.1018,-120.58,Single Family,Joesph,Degonia,A R Packaging,2890 Knowlton St #5435,Berkeley,Alameda,CA,94710,510-677-9788,87,74,68,50,39
35.1018,-120.58,Single Family,Annabelle,Boord,Corn Popper,526 Marquette Ave,Concord,Middlesex,MA,1742,978-697-6266,92,63,74,63,40
40.4498,-122.31,Single Family,Stephaine,Vinning,Birite Foodservice Distr,3720 Hamann Industrial Pky,San Francisco,San Francisco,CA,94104,415-767-6599,80,86,65,53,44
36.82,-121.74,Single Family,Nelida,Sawchuk,Anchorage Museum Of Hist & Art,6 State Route 35 S,Paramus,Bergen,NJ,7652,201-971-1641,92,80,64,48,24
36.82,-121.74,Single Family,Marguerita,Hiatt,"Haber, George D Md",85 N Highway 67,Oakley,Contra Costa,CA,94561,925-634-7161,76,68,61,51,37
39.48,-122.26,Multi-family,Carmela,Cookey,Royal Pontiac Olds Inc,12 Murfreesboro Rd,Chicago,Cook,IL,60623,773-494-4198,74,85,58,53,33
39.5396,-122.26,Multi-family,Junita,Brideau,Leonards Antiques Inc,9 S Broadway St,Cedar Grove,Essex,NJ,7009,973-943-3426,85,65,70,51,42
39.5396,-122.26,Multi-family,Claribel,Varriano,Meca,9 Harry L Dr #6327,Perrysburg,Wood,OH,43551,419-544-4903,79,74,76,70,49
35.04,-120.6,Single Family,Benton,Skursky,Nercon Engineering & Mfg Inc,47942 Porter Ave,Gardena,Los Angeles,CA,90248,310-579-2910,78,85,80,57,31
37.06,-121.02,Single Family,Hillary,Skulski,Replica I,12 Wales Rd Ne #914,Homosassa,Citrus,FL,34448,352-242-2573,71,86,80,40,41
40.6869,-122.64,Single Family,Merilyn,Bayless,23 20 Printing Inc,198 13n N,Santa Clara,Santa Clara,CA,95054,408-758-5018,85,73,64,61,49
36.621,-120.18,Single Family,Teri,Ennaco,Publishers Group West,102 Tank Farm Rd,Hazleton,Luzerne,PA,18201,570-889-5190,83,62,55,51,21
37.82,-121.32,Multi-family,Merlyn,Lawler,"Nischwitz, Jeffrey L Esq",4674 Alemany Blvd,Jersey City,Hudson,NJ,7304,201-588-7813,89,76,78,63,45
37.76,-121.31,Single Family,Georgene,Montezuma,Payne Blades & Wellborn Pa,101 University Dr,San Ramon,Contra Costa,CA,94583,925-615-5188,86,65,77,51,40
34.94,-118.83,Single Family,Jettie,Mconnell,Coldwell Bnkr Wright Real Est,53 E Wacker Dr,Bridgewater,Somerset,NJ,8807,908-802-3567,75,88,68,63,34
34.9863,-118.74,Single Family,Lemuel,Latzke,Computer Repair Service,73 Euclid Ave #722,Bohemia,Suffolk,NY,11716,631-748-6482,84,63,66,52,39
34.9863,-118.74,Single Family,Melodie,Knipp,Fleetwood Building Block Inc,329 E Main St #6496,Thousand Oaks,Ventura,CA,91362,805-690-1685,87,61,74,41,48
34.9863,-118.74,Single Family,Candida,Corbley,Colts Neck Medical Assocs Inc,409 Main St,Somerville,Somerset,NJ,8876,908-275-8360,78,72,64,42,48
34.9863,-118.74,Single Family,Karan,Karpin,New England Taxidermy,6 Elmwood Dr,Beaverton,Washington,OR,97005,503-940-8330,97,69,64,46,22
34.9863,-118.74,Single Family,Andra,Scheyer,"Ludcke, George O Esq",12 Church St,Salem,Marion,OR,97302,503-516-2192,81,84,65,53,42
34.9863,-118.74,Commercial,Felicidad,Poullion,"Mccorkle, Tom S Esq",9942 N 14th St,Riverton,Burlington,NJ,8077,856-305-9734,83,67,70,48,45
34.9863,-118.74,Single Family,Belen,Strassner,Eagle Software Inc,5387 Southwyck Blvd,Douglasville,Douglas,GA,30135,770-507-8794,73,79,59,64,47
34.9863,-118.74,Single Family,Gracia,Melnyk,Juvenile & Adult Super,100 Airport Loop Dr,Jacksonville,Duval,FL,32216,904-235-3636,82,80,67,70,46
34.9863,-118.74,Single Family,Jolanda,Hanafan,"Perez, Joseph J Esq",37858 Nolan Rd,Bangor,Penobscot,ME,4401,207-458-9199,93,86,60,56,24
34.9863,-118.74,Single Family,Barrett,Toyama,Case Foundation Co,4255 N Washington Ave #9,Kennedale,Tarrant,TX,76060,817-765-5784,88,69,72,69,20
34.9863,-118.74,Single Family,Helga,Fredicks,Eis Environmental Engrs Inc,42757 S Ash Ave,Buffalo,Erie,NY,14228,716-752-4117,88,80,80,54,31
34.9863,-118.74,Single Family,Ashlyn,Pinilla,Art Crafters,706 Beville Rd,Opa Locka,Miami-Dade,FL,33054,305-670-9631,77,81,63,51,27
34.9863,-118.74,Single Family,Fausto,Agramonte,Marriott Hotels Resorts Suites,8 Harrison Rd,New York,New York,NY,10038,212-313-1786,99,80,56,57,23
34.9863,-118.74,Single Family,Ronny,Caiafa,Remaco Inc,76 Southern Blvd,Philadelphia,Philadelphia,PA,19103,215-605-7573,86,88,72,40,24
34.9863,-118.74,Single Family,Marge,Limmel,"Bjork, Robert D Jr",192 Village Park Rd,Crestview,Okaloosa,FL,32536,850-430-1666,93,79,62,47,37
36.2939,-121.2,Single Family,Norah,Waymire,"Carmichael, Jeffery L Esq",9 Middlegate Rd #106,San Francisco,San Francisco,CA,94107,415-306-7900,71,90,75,52,48
38.76,-123.18,Single Family,Aliza,Baltimore,"Andrews, J Robert Esq",1131 Delaware St,San Jose,Santa Clara,CA,95132,408-504-3555,73,86,52,58,33
35.605,-119.2,Multi-family,Mozell,Pelkowski,Winship & Byrne,580 Parade St,South San Francisco,San Mateo,CA,94080,650-947-1218,99,74,74,48,30
35.3602,-120.81,Multi-family,Viola,Bitsuie,Burton & Davis,73 Mechanic St,Northridge,Los Angeles,CA,91325,818-864-4878,75,90,76,53,20
36.8,-121.74,Multi-family,Franklyn,Emard,Olympic Graphic Arts,4382 Highway 116,Philadelphia,Philadelphia,PA,19103,215-558-8192,72,85,71,55,23
39.7255,-121.85,Single Family,Willodean,Konopacki,Magnuson,58 Hawthorne Blvd,Lafayette,Lafayette,LA,70506,337-253-8387,83,76,50,66,42
39.7255,-121.85,Single Family,Beckie,Silvestrini,A All American Travel Inc,7119 Western Ave,Dearborn,Wayne,MI,48126,313-533-4887,95,87,62,65,31
34.98,-120.26,Single Family,Rebecka,Gesick,Polykote Inc,2029 N Plankinton Ave #3,Austin,Travis,TX,78754,512-213-8577,84,69,72,41,25
37.54,-121.87,Single Family,Frederica,Blunk,Jets Cybernetics,99586 Main St,Dallas,Dallas,TX,75207,214-428-2288,92,71,71,43,39
34.8783,-120.33,Multi-family,Glen,Bartolet,Metlab Testing Services,8742 Hudson St,Vashon,King,WA,98070,206-697-5799,91,87,51,58,46
34.8783,-120.33,Single Family,Freeman,Gochal,"Kellermann, William T Esq",386 Gunderman Rd #197,Coatesville,Chester,PA,19320,610-476-3504,77,63,53,52,42
38.33,-122.63,Single Family,Vincent,Meinerding,"Arturi, Peter D Esq",4444 Point Term Mkt,Philadelphia,Philadelphia,PA,19143,215-372-1721,90,90,67,51,46
38.34,-122.64,Single Family,Rima,Bevelacqua,Mcauley Mfg Co,2975 Lafayette Ave,Gardena,Los Angeles,CA,90248,310-858-5082,83,82,69,51,43
38.33,-122.63,Single Family,Glendora,Sarbacher,Defur Voran Hanley Radcliff,2143 Diamond Blvd,Rohnert Park,Sonoma,CA,94928,707-653-8217,95,74,80,65,20
38.34,-122.64,Single Family,Avery,Steier,Dill Dill Carr & Stonbraker Pc,96 Redmond Rd #492,Orlando,Orange,FL,32803,407-808-9442,100,65,51,66,37
36.2169,-121.13,Single Family,Cristy,Lother,Kleensteel,3992 Portage Tr,Escondido,San Diego,CA,92025,760-971-4325,79,66,70,54,29
36.2169,-121.13,Single Family,Nicolette,Brossart,Goulds Pumps Inc Slurry Pump,4 Midway Rd,Westborough,Worcester,MA,1581,508-837-9233,87,82,56,69,35
36.2169,-121.13,Commercial,Tracey,Modzelewski,Kansas City Insurance Report,77132 Coon Rapids Blvd Nw,Conroe,Montgomery,TX,77301,936-264-9297,92,73,72,65,50
33.1288,-117.2,Single Family,Virgina,Tegarden,Berhanu International Foods,758 Harbor Way,Milwaukee,Milwaukee,WI,53226,414-214-8700,81,76,65,56,43
33.1288,-117.2,Single Family,Tiera,Frankel,Roland Ashcroft,90 Sierra Rd,El Monte,Los Angeles,CA,91731,626-636-4120,88,71,67,55,48
38.33,-122.68,Single Family,Alaine,Bergesen,Hispanic Magazine,7670 S Hulen St #42,Yonkers,Westchester,NY,10701,914-300-9196,81,79,63,48,40
38.33,-122.68,Single Family,Earleen,Mai,Little Sheet Metal Co,75684 S Withlapopka Dr #35,Dallas,Dallas,TX,75227,214-289-1976,88,89,53,43,34
38.35,-122.65,Single Family,Leonida,Gobern,"Holmes, Armstead J Esq",8 Elmwood Park Blvd,Biloxi,Harrison,MS,39530,228-235-5618,76,67,70,68,32
38.35,-122.65,Single Family,Ressie,Auffrey,"Faw, James C Cpa",26 Palo Alto Sq,Miami,Miami-Dade,FL,33134,305-604-8984,93,67,79,49,27
38.76,-122.65,Single Family,Justine,Mugnolo,Evans Rule Company,38065 E Main St,New York,New York,NY,10048,212-304-9228,98,84,72,61,41
39.56,-121.61,Single Family,Eladia,Saulter,Tyee Productions Inc,3961 S Dupont Hwy #7,Ramsey,Bergen,NJ,7446,201-474-4927,75,86,55,60,23
36.85,-121.76,Single Family,Chaya,Malvin,Dunnells & Duvall,563 Civic Center Dr,Ann Arbor,Washtenaw,MI,48103,734-928-5185,78,84,71,40,36
36.85,-121.76,Single Family,Gwenn,Suffield,Deltam Systems Inc,3273 Dequindre Rd,Deer Park,Suffolk,NY,11729,631-258-6561,76,89,54,48,42
36.85,-121.76,Single Family,Salena,Karpel,Hammill Mfg Co,4 Garfield Ave #7,Canton,Stark,OH,44707,330-791-8560,96,66,70,60,50
36.85,-121.76,Multi-family,Yoko,Fishburne,Sams Corner Store,9125 Carpenter Ave,New Haven,New Haven,CT,6511,203-506-4709,88,70,66,61,37
36.86,-121.76,Multi-family,Taryn,Moyd,"Siskin, Mark J Esq",51 Lenox St,Fairfax,Fairfax City,VA,22030,703-322-4044,86,89,55,61,21
36.86,-121.76,Multi-family,Katina,Polidori,Cape & Associates Real Estate,8 Little River Tpke,Wilmington,Middlesex,MA,1887,978-626-2981,78,76,73,40,22
36.85,-121.76,Single Family,Rickie,Plumer,Merrill Lynch,6 N Groesbeck Hwy,Toledo,Lucas,OH,43613,419-693-1337,100,81,80,55,43
38.74,-123.15,Single Family,Alex,Loader,"Sublett, Scott Esq",40 N Elm St #916,Tacoma,Pierce,WA,98409,253-660-7824,91,64,78,52,48
40.6237,-122.46,Single Family,Lashon,Vizarro,Sentry Signs,436 Westminster Blvd #590,Roseville,Placer,CA,95661,916-741-7887,84,66,56,60,23
36.85,-121.72,Single Family,Lauran,Burnard,Professionals Unlimited,66697 Park Pl #3227,Riverton,Fremont,WY,82501,307-342-7798,92,60,74,51,22
36.84,-121.72,Multi-family,Ceola,Setter,Southern Steel Shelving Co,96263 Greenwood Pl,Warren,Knox,ME,4864,207-627-7568,95,78,72,44,44
36.84,-121.72,Single Family,My,Rantanen,"Bosco, Paul J",11 Mcarthur Ln,Richboro,Bucks,PA,18954,215-491-5636,75,66,70,44,38
36.85,-121.72,Single Family,Lorrine,Worlds,"Longo, Nicholas J Esq",11 Fair Lawn Ave,Tampa,Hillsborough,FL,33614,813-769-2942,88,67,75,56,40
36.85,-121.72,Single Family,Peggie,Sturiale,Henry County Middle School,12 N 14th St,El Cajon,San Diego,CA,92020,619-608-1766,78,72,69,57,22
36.85,-121.72,Single Family,Marvel,Raymo,Edison Supply & Equipment Co,12 Vanowen St,College Station,Brazos,TX,77840,979-718-8971,80,77,62,57,42
36.85,-121.72,Single Family,Daron,Dinos,"Wolf, Warren R Esq",21 Waterloo Geneva Rd,Highland Park,Lake,IL,60035,847-233-3078,77,69,63,60,49
38.77,-123.19,Single Family,An,Fritz,Linguistic Systems Inc,509 S Hacienda Dr,Atlantic City,Atlantic,NJ,8401,609-228-5268,96,87,55,65,20
33.2859,-116.96,Single Family,Portia,Stimmel,Peace Christian Center,3735 Sherman Ave,Bridgewater,Somerset,NJ,8807,908-722-7131,98,64,52,56,25
33.2859,-116.96,Commercial,Rhea,Aredondo,Double B Foods Inc,25660 Live Oak St,Brooklyn,Kings,NY,11226,718-560-9540,87,71,75,46,28
39.55,-121.67,Single Family,Benedict,Sama,Alexander & Alexander Inc,4926 Carey Ave,Saint Louis,Saint Louis City,MO,63104,314-787-1591,94,87,63,69,50
39.55,-121.64,Single Family,Alyce,Arias,Fairbanks Scales,3199 S Rider Trl,Stockton,San Joaquin,CA,95207,209-317-1804,74,61,80,54,44
38.78,-122.67,Single Family,Heike,Berganza,Cali Sportswear Cutting Dept,6 Railway Ave #75,Little Falls,Passaic,NJ,7424,973-936-5098,91,90,71,69,40
38.78,-122.67,Single Family,Carey,Dopico,"Garofani, John Esq",87393 E Highland Rd,Indianapolis,Marion,IN,46220,317-578-2456,92,67,54,68,22
38.78,-123.06,Single Family,Dottie,Hellickson,Thompson Fabricating Co,70 E Chestnut Hill Rd,Seattle,King,WA,98133,206-540-6079,81,75,55,64,20
40.3044,-121.22,Single Family,Deandrea,Hughey,Century 21 Krall Real Estate,36 Lewis Rd #46,Burlington,Alamance,NC,27215,336-822-7655,83,63,69,62,22
38.9729,-123.08,Single Family,Kimberlie,Duenas,Mid Contntl Rlty & Prop Mgmt,8103 Jacksonville Rd #7,Hays,Ellis,KS,67601,785-629-8545,74,87,61,62,20
39.54,-121.47,Single Family,Martina,Staback,Ace Signs Inc,10 W Wabansia Ave #227,Orlando,Orange,FL,32822,407-471-6911,81,67,58,53,46
38.77,-123.1,Single Family,Skye,Fillingim,Rodeway Inn,28 Minters Chapel Rd #9,Minneapolis,Hennepin,MN,55401,612-508-2658,84,60,54,69,49
36.14,-120.12,Single Family,Jade,Farrar,Bonnet & Daughter,6885 Torresdale Ave,Columbia,Richland,SC,29201,803-352-5390,77,74,53,69,22
40.6,-122.4,Single Family,Charlene,Hamilton,Oshins & Gibbons,988 E 6th Ave,Santa Rosa,Sonoma,CA,95407,707-300-1774,91,89,62,67,28
40.4,-122.29,Multi-family,Geoffrey,Acey,Price Business Services,10 West Ave #1,Palatine,Cook,IL,60067,847-222-1737,93,77,70,45,26
40.5,-122.33,Multi-family,Stevie,Westerbeck,"Wise, Dennis W Md",26662 N 13th St,Costa Mesa,Orange,CA,92626,949-867-4080,92,88,58,52,44
39.51,-121.51,Multi-family,Pamella,Fortino,Super 8 Motel,672 Packerland Dr #1438,Denver,Denver,CO,80212,303-404-2213,97,67,61,64,44
39.55,-121.47,Single Family,Harrison,Haufler,John Wagner Associates,762 Eldora St,New Haven,New Haven,CT,6515,203-801-6196,83,87,72,49,26
39.53,-121.49,Single Family,Johnna,Engelberg,Thrifty Oil Co,8 S Colorado Blvd #449,Bothell,Snohomish,WA,98021,425-986-7576,83,76,70,56,41
39.54,-121.49,Single Family,Buddy,Cloney,Larkfield Photo,947 Gaither Dr,Strongsville,Cuyahoga,OH,44136,440-989-5829,94,61,77,46,25
39.51,-121.49,Single Family,Dalene,Riden,Silverman Planetarium,66552 Malone Rd,Plaistow,Rockingham,NH,3865,603-315-6842,90,72,55,66,25
39.54,-121.46,Multi-family,Jerry,Zurcher,J & F Lumber,80 Massillon Rd #822,Satellite Beach,Brevard,FL,32937,321-518-5941,73,70,51,49,35
40.7,-122.45,Single Family,Haydee,Denooyer,Cleaning Station Inc,25349 New Rd,New York,New York,NY,10016,212-792-8661,83,85,61,41,27
34.3804,-116.88,Single Family,Joseph,Cryer,Ames Stationers,63 Fillmore Ave,Huntington Beach,Orange,CA,92647,714-584-2240,79,70,59,62,26
34.3804,-116.88,Single Family,Deonna,Kippley,Midas Muffler Shops,60 Haven Ave #90,Southfield,Oakland,MI,48075,248-913-4680,89,64,76,42,47
38.8,-123.12,Single Family,Raymon,Calvaresi,Seaboard Securities Inc,6541 E Pomona St #60,Indianapolis,Marion,IN,46222,317-825-4727,88,83,53,49,30
34.9506,-120.44,Single Family,Alecia,Bubash,"Petersen, James E Esq",6538 Joyce St,Wichita Falls,Wichita,TX,76301,940-276-7925,86,76,55,63,45
39.11,-122.81,Single Family,Ma,Layous,Development Authority,78112 Morris Ave,North Haven,New Haven,CT,6473,203-721-3391,77,86,51,47,39
39.1102,-122.81,Single Family,Detra,Coyier,Schott Fiber Optics Inc,96950 Hidden Ln,Aberdeen,Harford,MD,21001,410-739-9280,81,85,69,67,30
38.74,-123.16,Commercial,Terrilyn,Rodeigues,Stuart J Agins,3721 S Main St,New Orleans,Orleans,LA,70130,504-463-4387,85,66,51,65,21
34.5,-118.13,Single Family,Salome,Lacovara,Mitsumi Electronics Corp,9680 Commerce Dr,Richmond,Richmond City,VA,23219,804-550-5100,90,77,63,40,27
40.6778,-122.35,Single Family,Garry,Keetch,Italian Express Franchise Corp,8 Green Pond Rd #4,Southampton,Bucks,PA,18966,215-979-8779,95,89,76,61,36
34.5,-118.13,Single Family,Matthew,Neither,American Council On Sci & Hlth,639 Commerce Dr #42,Shakopee,Scott,MN,55379,952-651-7600,89,85,71,57,24
36.15,-120.14,Single Family,Theodora,Restrepo,"Kleri, Patricia S Esq",42747 Hamann Industrial Pky #82,Miami,Miami-Dade,FL,33136,305-936-8229,84,88,77,67,32
39.6546,-121.64,Single Family,Noah,Kalafatis,Twiggs Abrams Blanchard,1953 5th Ave,Milwaukee,Milwaukee,WI,53209,414-263-5290,76,85,58,55,22
39.6546,-121.64,Single Family,Carmen,Sweigard,Maui Research & Technology Pk,61307 N French Rd,Somerset,Somerset,NJ,8873,732-941-2624,90,76,58,58,26
39.6546,-121.64,Single Family,Lavonda,Hengel,Bradley Nameplate Corp,90 Imperial Ct #79,Fargo,Cass,ND,58102,701-898-2157,86,83,75,54,21
40.619,-122.32,Single Family,Junita,Stoltzman,Geonex Martel Inc,97 W Dodge Rd,Carson City,Carson City,NV,89701,775-638-9966,85,83,73,47,37
38.4995,-122.46,Single Family,Herminia,Nicolozakes,Sea Island Div Of Fstr Ind Inc,7 58th St #3519,Scottsdale,Maricopa,AZ,85254,602-954-5144,77,75,59,56,44
38.4995,-122.46,Single Family,Casie,Good,"Papay, Debbie J Esq",5224 Bear Valley Rd,Nashville,Davidson,TN,37211,615-390-2254,92,70,57,40,46
38.76,-122.59,Single Family,Reena,Maisto,Lane Promotions,9651 S Main,Salisbury,Wicomico,MD,21801,410-351-1866,84,67,63,64,40
40.4344,-122.27,Multi-family,Mirta,Mallett,Stephen Kennerly Archts Inc Pc,10 S San Marcos Rd,New York,New York,NY,10004,212-870-1289,75,83,58,56,47
40.43,-122.27,Multi-family,Cathrine,Pontoriero,Business Systems Of Wis Inc,815 S Haven St,Amarillo,Randall,TX,79109,806-703-1438,70,78,50,45,35
35.7519,-120.68,Multi-family,Filiberto,Tawil,"Flash, Elena Salerno Esq",3885 W Congress St #799,Los Angeles,Los Angeles,CA,90016,323-765-2531,91,73,65,41,20
36.26,-121.15,Single Family,Raul,Upthegrove,"Neeley, Gregory W Esq",7 E Colonial Dr,La Mesa,San Diego,CA,91942,619-509-5285,100,83,52,42,20
35.0085,-120.45,Single Family,Sarah,Candlish,Alabama Educational Tv Comm,48 2nd Ave #9759,Atlanta,Fulton,GA,30328,770-732-1197,85,82,57,40,34
41.0527,-121.41,Single Family,Lucy,Treston,Franz Inc,57257 Brickell Ave #372,Worcester,Worcester,MA,1602,508-769-5253,74,83,65,51,29
41.0527,-121.41,Single Family,Judy,Aquas,Plantation Restaurant,8980 Connecticut Ave Nw #3,Niles,Berrien,MI,49120,269-756-7225,95,74,75,65,49
34.8815,-117.89,Multi-family,Yvonne,Tjepkema,Radio Communications Co,12 Waydell St,Fairfield,Essex,NJ,7004,973-714-1724,87,67,69,60,36
38.48,-122.32,Single Family,Kayleigh,Lace,Dentalaw Divsn Hlth Care,46 Huey P Long Ave,Lafayette,Lafayette,LA,70508,337-740-9326,74,79,80,56,31
40.4954,-124.1,Single Family,Felix,Hirpara,American Speedy Printing Ctrs,7566 Cornwall Rd #4462,Denver,Lancaster,PA,17517,717-491-5646,78,65,68,56,22
40.79,-121.94,Single Family,Tresa,Sweely,"Grayson, Grant S Esq",25 Bridle Ln,Valley Park,Saint Louis,MO,63088,314-359-9569,82,73,54,51,49
40.4621,-122.33,Single Family,Kristeen,Turinetti,Jeanerette Middle School,70099 E North Ave,Arlington,Tarrant,TX,76013,817-213-8854,77,88,63,56,42
38.0308,-121.87,Single Family,Jenelle,Regusters,"Haavisto, Brian F Esq",3214 E Northeast Loop,Tampa,Hillsborough,FL,33619,813-932-8718,78,62,77,62,26
38.0308,-121.87,Single Family,Renea,Monterrubio,Wmmt Radio Station,29 Montgomery St,Atlanta,Fulton,GA,30328,770-679-4755,74,63,74,62,28
34.93,-118.42,Single Family,Olive,Matuszak,Colony Paints Sales Ofc & Plnt,13255 Lighthouse Ave,Cathedral City,Riverside,CA,92234,760-938-6072,95,67,54,44,47
34.93,-118.42,Commercial,Ligia,Reiber,Floral Expressions,209 Main St #2804,Lansing,Ingham,MI,48933,517-906-1111,88,84,74,44,44
34.93,-118.42,Single Family,Christiane,Eschberger,Casco Services Inc,96541 W Central Blvd,Phoenix,Maricopa,AZ,85034,602-390-4947,81,81,65,44,37
34.8595,-116.87,Single Family,Goldie,Schirpke,"Reuter, Arthur C Jr",37 Saint George Ave #2,Bangor,Penobscot,ME,4401,207-295-7572,94,90,76,51,28
40.99,-121.99,Single Family,Loreta,Timenez,"Kaminski, Katherine Andritsaki",47860 Coney Island Ave,Clinton,Prince Georges,MD,20735,301-696-6423,79,74,52,48,45
35.4,-119.48,Single Family,Fabiola,Hauenstein,Sidewinder Products Corp,8576 Lincoln Blvd,York,York,PA,17404,717-809-3122,82,81,60,50,49
35.4,-119.48,Single Family,Amie,Perigo,General Foam Corporation,599 Santa Maria Ave #7913,Mesquite,Dallas,TX,75150,972-419-7949,78,66,77,67,45
34.8595,-116.87,Single Family,Raina,Brachle,Ikg Borden Divsn Harsco Corp,3832 Ventura Blvd,Butte,Silver Bow,MT,59701,406-318-1518,71,79,66,53,46
34.8602,-116.85,Single Family,Erinn,Canlas,Anchor Computer Inc,16 S Hacienda Dr,Livingston,Essex,NJ,7039,973-767-3011,81,74,78,62,20
42.01,-121.32,Single Family,Cherry,Lietz,Sebring & Co,43 9th Ave Sw #91,Waterford,Oakland,MI,48329,248-980-6907,89,90,63,61,34
34.8602,-116.85,Single Family,Kattie,Vonasek,H A C Farm Lines Co Optv Assoc,2848 Boulder Crescent St,Cleveland,Cuyahoga,OH,44103,216-923-3718,98,68,68,51,24
34.8602,-116.85,Single Family,Lilli,Scriven,"Hunter, John J Esq",36 State St,Abilene,Taylor,TX,79601,325-631-1563,87,72,61,68,20
34.8602,-116.85,Single Family,Whitley,Tomasulo,Freehold Fence Co,5 S 15th St,Fort Worth,Tarrant,TX,76107,817-526-4411,85,77,62,53,29
34.87,-116.85,Multi-family,Barbra,Adkin,Binswanger,7 Kohler Memorial Dr,Brooklyn,Kings,NY,11230,718-201-3754,92,82,60,68,34
34.9919,-117.89,Multi-family,Hermila,Thyberg,Chilton Malting Co,4 Rancho Del Mar Shopping C,Providence,Providence,RI,2903,401-893-4885,71,89,79,69,40
40.98,-121.97,Multi-family,Jesusita,Flister,"Schoen, Edward J Jr",3946 N Highland Ave,Lancaster,Lancaster,PA,17601,717-885-9121,96,71,56,50,41
34.8583,-116.84,Single Family,Caitlin,Julia,"Helderman, Seymour Cpa",8 Williams St,Johnston,Providence,RI,2919,401-948-4985,93,65,76,43,35
38.0308,-121.87,Single Family,Roosevelt,Hoffis,"Denbrook, Myron",63 Old Dover Rd,Hialeah,Miami-Dade,FL,33014,305-622-4742,100,63,56,49,31
35.2955,-119.02,Single Family,Helaine,Halter,"Lippitt, Mike",11 Sheridan Rd,Jersey City,Hudson,NJ,7304,201-832-4171,82,81,51,54,20
39.7863,-123.25,Single Family,Lorean,Martabano,"Hiram, Hogg P Esq",85092 Southern Blvd,San Antonio,Bexar,TX,78204,210-856-4982,72,75,57,50,23
35.3113,-119.08,Multi-family,France,Buzick,In Travel Agency,67 Newman Springs Rd E,Brooklyn,Kings,NY,11219,718-478-8507,81,90,72,48,22
32.652,-115.68,Single Family,Justine,Ferrario,Newhart Foods Inc,51 Stratford Ave,Pomona,Los Angeles,CA,91768,909-993-3245,86,66,50,44,24
34.8745,-117.06,Single Family,Adelina,Nabours,Courtyard By Marriott,83 Pittsford Victor Rd #9,Cleveland,Cuyahoga,OH,44103,216-230-4895,70,74,59,53,37
34.8745,-117.06,Single Family,Derick,Dhamer,"Studer, Eugene A Esq",87163 N Main Ave,New York,New York,NY,10013,212-304-4518,88,78,65,44,36
35.6156,-120.68,Single Family,Jerry,Dallen,Seashore Supply Co Waretown,396 Lafayette Ave,Richmond,Richmond City,VA,23219,804-762-9579,94,72,52,50,33
35.6156,-120.68,Single Family,Leota,Ragel,Mayar Silk Inc,102 5th Ave #33,Trion,Chattooga,GA,30753,706-221-4246,94,86,78,67,35
35.6156,-120.68,Single Family,Jutta,Amyot,National Medical Excess Corp,52 N Mays St,Broussard,Lafayette,LA,70518,337-515-1441,78,60,55,43,50
35.5411,-119.81,Single Family,Aja,Gehrett,Stero Company,996 Washington Ave,Nutley,Essex,NJ,7110,973-544-2680,86,85,67,70,27
